company_name,company_name_wics,stock_code,corp_code,fiscal_year,wics_large_code,wics_large,wics_index_code,wics_index_name,wics_date,revenue,revenue_prev,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,revenue_growth_yoy,operating_margin,roe,debt_ratio,current_ratio,ocf_to_revenue
부방,부방,014470,00243067,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,348186460187.0,331046894011.0,4873277070.0,11519268610.0,317267769482.0,148492977426.0,168774792056.0,107492661291.0,126858892049.0,8839751816.0,-8416247867.0,-675665870.0,0.05177383170201406,0.013996170521342836,0.06825230515572416,0.8798291238701664,0.8473403760256737,0.02538798266667936
뷰티스킨,뷰티스킨,406820,01147487,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,80871329493.0,80903510908.0,-1212644659.0,-5675919002.0,82994422434.0,48046669279.0,34947753155.0,40484791861.0,38751491402.0,8889763372.0,-4828041544.0,6034528785.0,-0.00039777525893277144,-0.014994741234036015,-0.16241155695549894,1.3748142567536112,1.0447286129201867,0.10992478332842881
브이씨,브이씨,365900,01354740,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,44137058067.0,37224393565.0,-4741646531.0,-6139294908.0,81412051773.0,47865634861.0,33546416912.0,28294127366.0,39864568375.0,3963256799.0,-114206635.0,-1119995033.0,0.1857025418004281,-0.10743005398778928,-0.1830089611091637,1.4268479100633196,0.7097562702759352,0.08979431281948563
브이티,브이티,018290,00150165,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,431696809961.0,295501383553.0,110898660064.0,103998705371.0,359606110018.0,118903508491.0,240702601527.0,213057247574.0,103652567747.0,87139927254.0,-105761417025.0,10123298705.0,0.46089607016534495,0.25689015416634353,0.4320630716545633,0.4939851407366796,2.0554941590452445,0.20185446184295947
블랙야크아이앤씨,블랙야크아이앤씨,478560,01718407,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
비비안,비비안,002070,00107677,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,235220902183.0,217298020725.0,1680517987.0,-3809121502.0,257400328225.0,137091719096.0,120308609129.0,152370493925.0,128689325288.0,-2614793.0,17517355564.0,379196546.0,0.08248064753743053,0.007144424544773535,-0.031661254581670864,1.1395004903514796,1.1840181272533894,-1.1116329270626263e-05
비상교육,비상교육,100220,00520887,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,246460145921.0,252371391671.0,10222169336.0,-2896812793.0,388227963004.0,210528990787.0,177698972217.0,135005206625.0,106951734548.0,22183159477.0,-51753194829.0,32100933336.0,-0.023422804426684395,0.0414759526243103,-0.016301798242606094,1.1847507510055213,1.262300300182692,0.09000708570589973
삐아,삐아,451250,01283974,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,57644750090.0,,5539629101.0,608046992.0,50855849227.0,8683789105.0,42172060122.0,42379441288.0,6141729342.0,-980611554.0,5311663248.0,-1164424152.0,,0.09609945558530567,0.014418242557773426,0.2059133246011358,6.900245668298941,-0.01701128988275574
삼기,삼기,122350,00799177,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,542109881986.0,537441450272.0,5143132074.0,-3195873591.0,629576441769.0,456434934499.0,173141507270.0,199285801776.0,314094527874.0,43545380438.0,-83308432431.0,23020371024.0,0.008686400558865154,0.009487250177322578,-0.018458159694869105,2.636195916830198,0.6344771528650894,0.0803257455452999
삼기에너지솔루션즈,삼기에너지솔루션즈,419050,01526806,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,98706550002.0,90853536525.0,-6261933413.0,-4810043656.0,288138134495.0,183895407683.0,104242726812.0,88166108403.0,86115743840.0,,-38463441004.0,16174363604.0,0.0864359691143019,-0.06343989748272147,-0.046142726721595,1.7641078021169982,1.0238094043153074,
삼보모터스,삼보모터스,053700,00351092,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,1570625502210.0,1440557265080.0,54271873657.0,43826664737.0,1209043218812.0,827595481304.0,381447737508.0,565512668560.0,666899517247.0,90048721645.0,-153609310244.0,66835604700.0,0.09029022329270386,0.03455430564487523,0.11489559493344965,2.1696169617119385,0.8479728263929013,0.05733303166050341
삼성공조,삼성공조,006660,00126201,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,115772504831.0,125890836954.0,6481452920.0,14886364613.0,322603910471.0,40059595049.0,282544315422.0,236466172407.0,31147578310.0,12888676426.0,-23421049000.0,-2334490116.0,-0.08037385696861478,0.05598438877574051,0.052686831057868415,0.14178163517170095,7.591799595253991,0.1113276113772814
삼양통상,삼양통상,002170,00127042,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,191310493294.0,179258365881.0,19991855072.0,11008468580.0,454131400837.0,19985723720.0,434145677117.0,315459594451.0,16056251355.0,34718723015.0,-29770629143.0,-10645817548.0,0.06723327725190109,0.1044995218389675,0.025356623733082284,0.04603460260785679,19.647150974175815,0.1814784041231097
삼원강재,삼원강재,023000,00191588,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
삼익악기,삼익악기,002450,00127857,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,230380204827.0,247929198845.0,5934200402.0,3121071310.0,524982806967.0,252829655722.0,272153151245.0,185274119456.0,124256579687.0,35151963799.0,-2957808838.0,-27056940319.0,-0.07078228018221949,0.025758291197180698,0.011468069708993826,0.928997715313594,1.4910608349489585,0.1525823966750822
삼천리자전거,삼천리자전거,024950,00128607,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-20,161167353566.0,106783297522.0,3013641806.0,1642308771.0,281334013848.0,121637359365.0,159696654483.0,146692763547.0,101448393532.0,14476940677.0,16561461499.0,-2953498820.0,0.5092936564615411,0.018698835336809553,0.010283927213859241,0.7616775677536095,1.4459840953590706,0.08982551587950172
삼현,삼현,437730,00262266,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,100447699055.0,,5516949984.0,8314379320.0,140292826674.0,25054988410.0,115237838264.0,94293156974.0,20997060791.0,6916810900.0,-45126343606.0,42377293536.0,,0.0549236073688378,0.07214973350118274,0.2174198057464526,4.490778871984645,0.06885982421770269
상신브레이크,상신브레이크,041650,00129642,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,578555061212.0,575491184783.0,20646142654.0,17388553000.0,591078392906.0,358440742250.0,232637650656.0,382825424019.0,336875293320.0,25148984832.0,-21492067611.0,-19295043117.0,0.005323932859467332,0.035685700529088676,0.07474522267125348,1.5407684063145235,1.136401011324246,0.043468610886085834
새로닉스,새로닉스,042600,00147994,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,202501396859.0,201701546184.0,7282953087.0,-52916727406.0,258381709358.0,130847369596.0,127534339762.0,79663081164.0,104590057532.0,13253014751.0,-1466988699.0,-3954960387.0,0.00396551583333102,0.03596495234090192,-0.4149214047350015,1.0259775511456966,0.7616697327050095,0.06544653496996844
새론오토모티브,새론오토모티브,075180,00305668,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,142009270182.0,140307231181.0,-5783033372.0,9688594948.0,275007869227.0,30141029215.0,244866840012.0,164160519937.0,25937044897.0,15265609029.0,-2860040434.0,-3537576544.0,0.012130800292141216,-0.04072292861295905,0.03956679045445761,0.12309151052679448,6.3291913396035175,0.10749727119529237
서부T&D,서부T&D,006730,00130383,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,187479112967.0,169161889592.0,47986173901.0,64654284400.0,2894459035854.0,1653580260893.0,1240878774961.0,148092993505.0,493610365085.0,62886037142.0,3213070606.0,-11385703281.0,0.10828221072239819,0.2559547735296065,0.052103626643168297,1.3325880773043046,0.3000200238491716,0.33542956410866515
서연,서연,007860,00163114,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,4498780011654.0,4020724761964.0,241938199007.0,225729869603.0,3424466755541.0,1896835374301.0,1527631381240.0,1431646364734.0,1488671644650.0,322987668450.0,-389029395763.0,109880843341.0,0.11889778037342819,0.05377862406702793,0.14776461938073823,1.2416839543851945,0.9616938496001197,0.07179450153448422
서연이화,서연이화,200880,01036446,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,4041529108352.0,3574265560035.0,154404448469.0,154317070456.0,2953841527430.0,1792340376391.0,1161501151039.0,1184825463270.0,1402243612424.0,266709097297.0,-363683835309.0,112919082590.0,0.13072994730487358,0.038204462798478014,0.13286002370118913,1.543124063878623,0.8449498024254443,0.06599212578868571
서연탑메탈,서연탑메탈,019770,00153278,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,182361573211.0,173052825577.0,9257114848.0,9308387287.0,149784795708.0,57578319381.0,92206476327.0,86223833209.0,54973839751.0,19677950065.0,-24037750951.0,1915412416.0,0.05379136459033467,0.0507624204211549,0.10095155630922106,0.6244498399093454,1.5684520782893203,0.1079062311128002
서울옥션,서울옥션,063170,00410915,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,,,-3390242787.0,-9469037391.0,212541686866.0,104864570655.0,107677116211.0,101160716544.0,46272683193.0,3432699204.0,-33543930600.0,28004658662.0,,,-0.08793918080462736,0.9738798209408892,2.186186526553172,
서진오토모티브,서진오토모티브,122690,00800145,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,2589137132700.0,2451930583574.0,36521257119.0,11044705938.0,1582555135682.0,1308207013725.0,274348121957.0,649118845759.0,955629283505.0,89338394213.0,-271928717083.0,193996113477.0,0.05595857812826171,0.014105570793353443,0.0402579972453068,4.768419788672882,0.6792580103638104,0.03450508398519482
선진뷰티사이언스,선진뷰티사이언스,086710,00132202,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,79372060433.0,72622359560.0,10639844772.0,10433403002.0,154084421819.0,71265404882.0,82819016937.0,46628690150.0,40574479855.0,11149478978.0,-24480153952.0,14307321285.0,0.0929424617141977,0.13405025287180702,0.12597834878837835,0.8604956629249926,1.149212271275831,0.14047107908218615
성안머티리얼스,성안머티리얼스,011300,00132868,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,25486891894.0,33789509695.0,-10058669422.0,-32356567816.0,116893023052.0,85797260818.0,31095762234.0,25142984915.0,68724615092.0,1135629100.0,-3417555877.0,9074710642.0,-0.24571584127568974,-0.39466049700504924,-1.0405458972998398,2.7591303333349253,0.3658512293061473,0.044557378935143686
성우하이텍,성우하이텍,015750,00132992,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,4245092707610.0,4321987308635.0,205882638168.0,135061912598.0,4563110591664.0,2721044802192.0,1842065789472.0,2016483442334.0,1965804109636.0,415643728176.0,-412383349596.0,-4989629934.0,-0.017791491629642334,0.04849897336727719,0.07332089514387727,1.4771702605540196,1.025780459227641,0.09791157856950754
성창오토텍,성창오토텍,080470,00486370,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,194360449325.0,169274188884.0,6307217775.0,7128371258.0,182913774474.0,121266252824.0,61647521650.0,93795229392.0,99832047312.0,14545460433.0,-7561937303.0,4631423619.0,0.14819897000476004,0.03245113806283387,0.11563110839184887,1.9670904779024478,0.9395302602466576,0.07483755302848573
세기상사,세기상사,002420,00133618,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,,,,,,,,,,,,,,,,,,
세동,세동,053060,00133663,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,171088252415.0,169895212565.0,10712273142.0,-1152315260.0,108643527911.0,73542370176.0,35101157735.0,50272111469.0,62083333543.0,-1460977678.0,-1005467760.0,-3510311362.0,0.007022209937455161,0.0626125580850273,-0.03282841177774047,2.095155115145093,0.8097521283096156,-0.0085393220012335
세방전지,세방전지,004490,00133858,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,2059542800914.0,1684815345750.0,179667570936.0,172321249541.0,2094117786877.0,586279421321.0,1507838365556.0,1075877589238.0,504967120550.0,152702192560.0,-186710886750.0,41268446950.0,0.22241455487051554,0.08723662885581486,0.11428363508807411,0.3888211327643301,2.1305893897926973,0.07414373349863505
세원물산,세원물산,024830,00173591,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
세원정공,세원정공,021820,00134316,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,162533026895.0,159199457308.0,19208271775.0,55006671008.0,725562845976.0,62735297261.0,662827548715.0,370955052467.0,42775973620.0,18999441289.0,-41951248823.0,-10611554561.0,0.02093957883631858,0.1181807300457708,0.08298790705763431,0.09464799310563159,8.672042295574055,0.11689588049863901
세이브존I&C,세이브존I&C,067830,00422895,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,,,,,,,,,,,,,,,,,,
세화피앤씨,세화피앤씨,252500,01169267,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
셀바이오휴먼텍,셀바이오휴먼텍,318160,01288410,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,28418645601.0,27324211009.0,4036756741.0,4378731243.0,52904836215.0,6493151730.0,46411684485.0,23992467979.0,6283748731.0,9270832208.0,-4643274616.0,-5623162728.0,0.04005365760202617,0.14204606361880787,0.09434544967690586,0.13990338428889715,3.8181774934182995,0.3262235765265948
소노스퀘어,소노스퀘어,007720,00104810,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,133458255008.0,159946400719.0,656024469.0,-10357675586.0,146944172764.0,46192054913.0,100752117851.0,69367869353.0,44167432635.0,11558160982.0,-4975459411.0,-1766986927.0,-0.1656063880895663,0.004915578050684653,-0.10280355199399113,0.45847229714131044,1.57056603054691,0.08660506599091349
손오공,손오공,066910,00306870,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,32021507888.0,50347819486.0,-9454678185.0,-9557600866.0,57702751747.0,29570732886.0,28132018861.0,25361930294.0,25356133246.0,-2712736649.0,7925788841.0,5467295980.0,-0.3639941468189286,-0.2952602425241543,-0.33974102296831243,1.0511415135937692,1.0002286250803212,-0.0847160807819607
스마트레이더시스템,스마트레이더시스템,424960,01555215,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,4736694422.0,4075934941.0,-6755603570.0,-6459495580.0,32146793171.0,16012228448.0,16134564723.0,28428175178.0,15679777602.0,-5517045153.0,-3931595249.0,10662467075.0,0.16211237190108035,-1.4262274422058971,-0.4003514002947918,0.9924177517583967,1.8130470915846348,-1.1647458462542128
스톰테크,스톰테크,352090,01226270,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,66914685956.0,,12423879987.0,14354097123.0,124713302333.0,35061282723.0,89652019610.0,84296530820.0,20407866480.0,14208917196.0,-449789240.0,-6525629972.0,,0.18566746312116547,0.16010902136329463,0.3910819061915386,4.130590079203615,0.2123437776476023
시공테크,시공테크,020710,00170026,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,147145562711.0,134871392216.0,6430715556.0,30473197115.0,227193300661.0,69660883794.0,157532416867.0,91705416330.0,57759142668.0,19979004830.0,-8764996493.0,-2852539971.0,0.0910064787893833,0.0437030885438944,0.19344080235071634,0.4422003113988446,1.5877212176974898,0.135777147892931
신성델타테크,신성델타테크,065350,00136226,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,909722446409.0,833704098779.0,27176239810.0,7449970454.0,774111976556.0,456799590721.0,317312385835.0,433541107750.0,424500528876.0,922444591.0,-14369855702.0,2475493544.0,0.09118144883938144,0.029873111208011126,0.023478347478922326,1.4395895373543102,1.0212969790589845,0.0010139846440430473
신세계,신세계,004170,00136378,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,6570412728809.0,6357088542148.0,477024306786.0,186608863964.0,15071774121951.0,8697075677726.0,6374698444225.0,2342662811362.0,4947367431132.0,775837615719.0,-981379469156.0,-16857723793.0,0.03355690033993451,0.07260187852346207,0.02927336337502422,1.3643117009879737,0.4735170459789316,0.11808049931433058
신세계인터내셔날,신세계인터내셔날,031430,00234412,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1308633993458.0,1354327166187.0,26839827864.0,32675918483.0,1333123240117.0,486609054388.0,846514185729.0,524533100412.0,328810219093.0,25997310996.0,-94172180074.0,-48678061608.0,-0.033738651833770325,0.020509804879114513,0.038600556297659905,0.5748386295132699,1.595245737370596,0.019865990892765518
신세계푸드,신세계푸드,031440,00274933,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,1534799832427.0,1488920671051.0,20764540801.0,11198108532.0,833687666448.0,540195226718.0,293492439730.0,335412439744.0,199593696038.0,98902382040.0,-6441194208.0,-55305410752.0,0.030813704361841384,0.01352915237693553,0.038154674588216864,1.8405762929190121,1.6804761192464812,0.06443992236017143
신영와코루,신영와코루,005800,00136624,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,196678118757.0,202775168754.0,2755794895.0,3902312090.0,404169290573.0,35543585068.0,368625705505.0,186376319611.0,26764322084.0,6957376844.0,-10470500670.0,-3511255764.0,-0.030068030688692144,0.014011700500373625,0.010586109519014727,0.09642188414209191,6.963610698827218,0.0353744325396766
신원,신원,009270,00136864,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,939536833803.0,834478141461.0,25317728223.0,5648419882.0,628902089244.0,402124433814.0,226777655430.0,371682719549.0,266955903959.0,34340975738.0,-40986423901.0,16845586175.0,0.1258974766649535,0.026947031039241367,0.024907303461136236,1.773210120950936,1.3923000541920372,0.03655096266848495
신일전자,신일전자,002700,00173698,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
실리콘투,실리콘투,257720,00982023,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,691522368911.0,342860997946.0,137575012281.0,120738196347.0,457759144111.0,196171192588.0,261587951523.0,297095793185.0,189336374914.0,60126008213.0,-72087426839.0,80759252921.0,1.0169175644175006,0.19894513679673334,0.46155870575860275,0.749924419094477,1.5691427139657992,0.08694730773161484
씨싸이트,씨싸이트,109670,00492706,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,173856858567.0,152290472951.0,1254256907.0,195444285.0,99064093509.0,43168583871.0,55895509638.0,83528598915.0,38989478075.0,2317154930.0,-409385133.0,-7742316741.0,0.14161349162622314,0.0072143078929304445,0.0034966008229600103,0.7723086192535987,2.142336933937016,0.01332794661711334
씨앤씨인터내셔널,씨앤씨인터내셔널,352480,01226410,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,282883855707.0,220327417089.0,28962985598.0,32443841008.0,295080551524.0,89285477962.0,205795073562.0,156308086869.0,87138025718.0,44203449755.0,-49883935897.0,4599587186.0,0.28392489434363355,0.10238472437960094,0.1576512034347879,0.43385624551940943,1.7937988103477496,0.156260065264326
씨앤투스,씨앤투스,352700,00875237,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,72986615933.0,78037214136.0,1401980012.0,1959677876.0,170100062814.0,8574473841.0,161525588973.0,82092377184.0,8087993948.0,8221961518.0,-461677459.0,-1786357364.0,-0.06472038064042149,0.019208727436917813,0.012132306023212039,0.05308430630414402,10.149905861922635,0.11265026351608859
씨티알모빌리티,씨티알모빌리티,308170,00450010,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,432271164941.0,444173625905.0,3919580993.0,-16607105965.0,296260020201.0,224708968630.0,71551051571.0,108514632209.0,182712872362.0,13197086526.0,-23573826850.0,8952460945.0,-0.026796865617018203,0.009067412566218654,-0.23210149397344348,3.140540407110881,0.5939079759744859,0.030529648045807656
씨티케이,씨티케이,260930,01144028,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,83598956255.0,88916001181.0,134939173.0,-3746380469.0,191179251474.0,34661036271.0,156518215203.0,77475741296.0,32347314442.0,-7198367534.0,24372587591.0,-3753934168.0,-0.059798516075598905,0.00161412509252386,-0.02393574744090356,0.22145049524137206,2.3951212838678475,-0.08610594984036622
아가방컴퍼니,아가방컴퍼니,013990,00138446,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,182742831122.0,186412760361.0,15205969477.0,10186280600.0,223766799611.0,56213810425.0,167552989186.0,115448650039.0,42222017356.0,13572008773.0,-2010734370.0,-14115753655.0,-0.01968711386437791,0.08320966345787005,0.06079438301570523,0.33549870222009137,2.734323399698808,0.07426835126538704
아난티,아난티,025980,00161781,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,285159195284.0,897296641579.0,800283769.0,-32369258163.0,1622402228785.0,911040886185.0,711361342600.0,192731025136.0,458863039619.0,4345445080.0,-22204721797.0,35548819938.0,-0.682201869403861,0.002806445600335523,-0.04550325724011307,1.2807005829908868,0.42001862973323606,0.015238663707380081
아로마티카,아로마티카,0015N0,,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
아모레퍼시픽,아모레퍼시픽,090430,00583424,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,3885110699186.0,3673963593157.0,220481343913.0,601641373835.0,6783507800768.0,1457499911662.0,5326007889106.0,1734808826757.0,1095705144331.0,334509652791.0,-312170664712.0,-98829601873.0,0.05747120260589284,0.056750337631098845,0.11296291450593192,0.2736571071633635,1.5832807172008074,0.08610041738606979
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,002790,00154462,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,4259886701995.0,4021343038942.0,249277525878.0,652873028811.0,8540521424208.0,1548821316419.0,6991700107789.0,2583268440605.0,1138099827158.0,385422056568.0,-352868597432.0,-118818905773.0,0.059319401688188216,0.05851740746092091,0.0933782940838204,0.22152284745359124,2.2698083058810363,0.09047706747400072
아우딘퓨쳐스,아우딘퓨쳐스,227610,01080687,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,34685968494.0,32698314649.0,-3367749311.0,-6894851566.0,53240994881.0,31900531192.0,21340463689.0,28916016538.0,24005370373.0,-4096429491.0,-2499350702.0,-4276205918.0,0.06078765423650933,-0.09709255520953827,-0.32308817964222447,1.494837771891677,1.2045644823927917,-0.11810047892157323
아우토크립트,아우토크립트,331740,01649620,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,,,,,,,,,,,,,,,,,,
아이비김영,아이비김영,339950,01414422,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,107068569330.0,94698742467.0,16490034787.0,12181911721.0,97940371844.0,45353602953.0,52586768891.0,28544318886.0,36914180746.0,29069400278.0,-16029982236.0,-7346340408.0,0.1306229263531198,0.15401377724750812,0.23165355046343,0.8624527406695656,0.7732616113684996,0.2715026497496583
아이스크림미디어,아이스크림미디어,461300,00657224,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,,,,,,,,,,,,,,,,,,
아이스크림에듀,아이스크림에듀,289010,00983934,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,107627285871.0,117613662193.0,-1939876034.0,-6212111382.0,77331787493.0,38595165432.0,38736622061.0,42745747960.0,35224325257.0,4564564084.0,-2033337321.0,-3361838414.0,-0.08490830177205687,-0.018024017035281354,-0.16036791675375198,0.996348245627168,1.2135292201659789,0.04241084449041109
아이에이,아이에이,038880,00252269,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,50722605792.0,59179508587.0,-6441112791.0,-26030752034.0,144406552899.0,65092484390.0,79314068509.0,24699556776.0,51127730683.0,-5518906998.0,-16925481339.0,13200023989.0,-0.1429025518616377,-0.12698702462987216,-0.32819842082676937,0.8206927927624059,0.4830951119098391,-0.1088056678442661
아이윈,아이윈,090150,00365624,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,119318697988.0,108275071416.0,7901469034.0,-4120147276.0,130047144320.0,89145925041.0,40901219279.0,61156235922.0,78395423565.0,3975887891.0,781949609.0,-6322390756.0,0.1019960220535866,0.06622154923945499,-0.10073409420621883,2.1795419944062737,0.7800995662877378,0.03332158293748612
아이패밀리에스씨,아이패밀리에스씨,114840,00692254,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,204880606161.0,148685912955.0,33632455532.0,28305516968.0,122318512016.0,30761092636.0,91557419380.0,98414337469.0,30723230766.0,-9307032086.0,14460418579.0,-4446146848.0,0.37794228174801875,0.1641563648321639,0.3091559063118714,0.33597596835193805,3.203254834055755,-0.0454266133842181
아즈텍WB,아즈텍WB,032080,00201131,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
아진산업,아진산업,013310,00139083,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,776834397585.0,764289803909.0,32271930442.0,18609126718.0,1289835111372.0,958150207137.0,331684904235.0,388141550316.0,439901829765.0,60578305392.0,-239467151160.0,85172569771.0,0.016413399226105102,0.041542870066420885,0.05610483468013173,2.8887362520971016,0.8823367489136136,0.0779809771301632
아진전자부품,아진전자부품,009320,00111689,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,143497309408.0,,5939589951.0,919231261.0,102542697306.0,73629953427.0,28912743879.0,43711660683.0,64711996727.0,13236920366.0,-5734954898.0,-6315415407.0,,0.041391646822535245,0.03179329035137544,2.546626281308401,0.6754800175214195,0.09224507707223979
알멕,알멕,354320,00229030,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,156864765066.0,216024728022.0,-2742893790.0,-2388378630.0,339378101499.0,187389153036.0,151988948463.0,163642655446.0,134477054485.0,-4579576298.0,-45357859840.0,31307792357.0,-0.27385736576404873,-0.017485722742426844,-0.01571415983959797,1.232913017235709,1.2168816165158736,-0.029194422954531365
알톤,알톤,123750,00821607,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,28185286202.0,42402825314.0,-5488953443.0,-6348134763.0,30666544430.0,10592186396.0,20074358034.0,24078000524.0,10152602710.0,-3822323412.0,-189812525.0,-1622304523.0,-0.3352969762443127,-0.19474535059397444,-0.3162310222946181,0.5276475779728539,2.371608661519269,-0.13561414223740512
애경산업,애경산업,018250,00139454,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,679076572242.0,668866951127.0,46824923401.0,42498547149.0,499351468105.0,98740445649.0,400611022456.0,295771084439.0,94267395263.0,24801358210.0,-43275122021.0,-24773974803.0,0.015264053781992684,0.06895381951759216,0.10608431812099656,0.2464746103181544,3.137575655016431,0.03652218206868375
에브리봇,에브리봇,270660,01201590,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,29750850517.0,,-2235066216.0,312131480.0,117726647505.0,50839263515.0,66887383990.0,39059270548.0,39906979664.0,1221664804.0,-25485692143.0,29995566292.0,,-0.07512612840170253,0.004666522464784469,0.7600725350927273,0.9787578733560557,0.041063189212084066
