company_name,stock_code,corp_code,fiscal_year,wics_large,wics_index_name,revenue,revenue_prev,revenue_growth_yoy,operating_income,operating_income_prev,operating_income_growth_yoy,operating_margin,net_income,net_income_prev,net_income_growth_yoy,roe,total_assets,total_liabilities,total_equity,debt_ratio,current_assets,current_liabilities,current_ratio,operating_cash_flow,investing_cash_flow,financing_cash_flow,ocf_to_revenue,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,data_provider
나래나노텍,137080,00362122,2025,IT,WICS 디스플레이,54497281414.0,40425966058.0,0.348076168070086,-8838370335.0,-22108083244.0,-0.600219963103374,-0.1621800226667725,39961132181.0,-17141317761.0,-3.33127538606861,0.3434633462930334,198749734811.0,82402146015.0,116347588796.0,0.7082411149876185,130526652714.0,79300120945.0,1.6459830219493494,13696506420.0,51466740.0,-17052052536.0,0.2513245810548167,20260327,28985,153256,5861493,wics_local_fallback
나무가,190510,00819374,2025,IT,WICS 기술하드웨어와장비,459879687266.0,450363058954.0,0.0211310144622053,28185264560.0,20949015522.0,0.34542191399880906,0.0612883441918522,25114747653.0,26116091403.0,-0.038342021956814486,0.146259279864494,257388437426.0,85674562749.0,171713874677.0,0.4989379158216361,201151710731.0,80394905218.0,2.5020454988478944,37814079179.0,38387403651.0,-20487792551.0,0.0822260261239324,20260327,152895,2658156,8873749,wics_local_fallback
나무기술,242040,01136348,2025,IT,WICS 소프트웨어와서비스,102273238233.0,91419341397.0,0.1187264824941757,2251203375.0,-2227398114.0,-2.0106874747043983,0.0220116563618654,-1878681541.0,-5501873983.0,-0.6585378824006409,-0.0406441972193515,101356439305.0,55133812964.0,46222626341.0,1.192788409668874,54783050318.0,45307304455.0,1.20914388920249,10146677461.0,-5352154679.0,344979995.0,0.0992114617304258,20260327,166546,365226,26992885,wics_local_fallback
나인테크,267320,01208849,2025,IT,WICS 전자와 전기제품,82368729078.0,197219777077.0,-0.5823505619021109,-8923627485.0,4629401862.0,-2.9275983703745267,-0.1083375643267443,-17422714499.0,-5364453229.0,2.247808071997639,-0.171627514152873,178483494012.0,76968800491.0,101514693521.0,0.7582035449388194,90262271738.0,60304697125.0,1.496770169509412,7805019443.0,-10042871486.0,14239731163.0,0.0947570701935797,20260327,129391,1554136,41339012,wics_local_fallback
남성,004270,00172185,2025,IT,WICS 기술하드웨어와장비,77541223156.0,74577816567.0,0.0397357649420817,187996496.0,-1809506052.0,-1.1038938199693846,0.0024244716339047,-3738683358.0,4417061200.0,-1.8464187360591697,-0.0354386839774843,278424803823.0,172927563565.0,105497240258.0,1.6391667037175095,88031162484.0,134402273167.0,0.6549826904684707,-5367864291.0,1756630521.0,2086927506.0,-0.0692259429568289,20260327,13670,2658156,18106080,wics_local_fallback
네오셈,253590,01170865,2025,IT,WICS 반도체와반도체장비,63936752061.0,105237088617.0,-0.3924503908152429,4055388266.0,16466717035.0,-0.7537221136805671,0.0634281244397726,5342193959.0,19215187089.0,-0.721980643006166,0.0448157267297361,155056271081.0,35852715793.0,119203555288.0,0.3007688462510918,97040723451.0,14831715369.0,6.542784906311399,3740873104.0,-53903401256.0,18262154090.0,0.058508963677588,20260327,327110,11083547,19741123,wics_local_fallback
네이블,153460,00842585,2025,IT,WICS 소프트웨어와서비스,,,,,,,,,,,,,,,,,,,,,,,20260327,12753,365226,2024304,wics_local_fallback
네패스,033640,00227333,2025,IT,WICS 반도체와반도체장비,521439287008.0,464331506206.0,0.1229892437595311,23761125843.0,3401796348.0,5.984876051433752,0.0455683459896942,20158821632.0,-79400160862.0,-1.2538889268377764,0.0821384093070814,696198458357.0,450773427582.0,245425030775.0,1.8367051891918007,209309831594.0,242708459781.0,0.8623919898913447,103543972416.0,-46820260508.0,-32169997888.0,0.1985734005777194,20260327,312438,11083547,17063809,wics_local_fallback
네패스아크,330860,01368354,2025,IT,WICS 반도체와반도체장비,,,,,,,,,,,,,,,,,,,,,,,20260327,190741,11083547,7554107,wics_local_fallback
넥사다이내믹스,351320,01440153,2025,IT,WICS 디스플레이,13012868322.0,8568180572.0,0.5187434733255759,-9464402135.0,-8402343029.0,0.1264003507514975,-0.7273109894610367,-14237494956.0,-9354907649.0,0.5219279003274744,-0.6690447265701348,58258802617.0,36978469045.0,21280333572.0,1.737682772682432,16079998281.0,21117753134.0,0.7614445617848844,-8103691690.0,-2910389633.0,5218881446.0,-0.6227444625947395,20260327,27026,153256,20789049,wics_local_fallback
넥스트칩,396270,01515864,2025,IT,WICS 반도체와반도체장비,,,,,,,,,,,,,,,,,,,,,,,20260327,78930,11083547,19732458,wics_local_fallback
넥스틴,348210,01080252,2025,IT,WICS 반도체와반도체장비,66914327141.0,113719875873.0,-0.4115863508703744,-1160803724.0,46974727733.0,-1.0247112390006368,-0.0173476110961108,-2645744570.0,38427640891.0,-1.0688500388953008,-0.0176219529163859,222879250398.0,72740126627.0,150139123771.0,0.4844848218106496,95748219842.0,49620129676.0,1.9296245388151612,-11108642951.0,-33356773687.0,27412310583.0,-0.166012921681065,20260327,520078,11083547,7124363,wics_local_fallback
노바텍,285490,01259232,2025,IT,WICS 기술하드웨어와장비,55589851496.0,65812403810.0,-0.1553286572469294,6700053223.0,12611340935.0,-0.46872792849446504,0.1205265537268453,17707839132.0,17235476854.0,0.027406394496730994,0.1084463804600878,173989291355.0,10702706253.0,163286585102.0,0.0655455330045291,108041395664.0,7391969962.0,14.61604906667774,13409825041.0,-16935338962.0,-24240443358.0,0.2412279342384088,20260327,75691,2658156,3595782,wics_local_fallback
노타,486990,01810477,2025,IT,WICS 소프트웨어와서비스,13100933426.0,,,-15279286074.0,,,-1.1662746139658156,-16629628581.0,,,-0.6057000389018136,42283556934.0,14828335681.0,27455221253.0,0.5400916475724895,36215118615.0,11258818086.0,3.216600387214037,-11788125418.0,-6971088140.0,23961150238.0,-0.8997927883982211,20260327,523431,365226,13234662,wics_local_fallback
누리플렉스,040160,00269889,2025,IT,WICS 소프트웨어와서비스,101571127227.0,129314325926.0,-0.214540798170158,-6086630452.0,-8153266432.0,-0.2534733774783628,-0.0599248095218739,-6665576227.0,-4404635225.0,0.5133094766093825,-0.0943391392276964,153564759629.0,82909289571.0,70655470058.0,1.1734305851046072,64152154953.0,75546381213.0,0.8491757503529596,-499314144.0,-559140075.0,1414215834.0,-0.0049159062977029,20260327,71022,365226,6751099,wics_local_fallback
뉴엔AI,463020,01639508,2025,IT,WICS 소프트웨어와서비스,,,,,,,,,,,,,,,,,,,,,,,20260327,54740,365226,4439600,wics_local_fallback
뉴인텍,012340,00105040,2025,IT,WICS 전자와 전기제품,82799344609.0,79500274284.0,0.0414975967657002,-7227647056.0,-5858956128.0,0.23360661832899118,-0.0872911143213853,-12659892366.0,-6573575825.0,0.9258760685246983,-0.8368755545407837,73083870115.0,57956301509.0,15127568606.0,3.831170958035713,32488061058.0,48145565996.0,0.674788225788002,5398526067.0,-2930432499.0,-1922207845.0,0.0652001062628362,20260327,14016,1554136,44636233,wics_local_fallback
뉴파워프라즈마,144960,00521390,2025,IT,WICS 반도체와반도체장비,577990393724.0,519836396500.0,0.1118698067614047,28669170685.0,26128372234.0,0.09724289091739675,0.0496014656926807,7603885204.0,22288000030.0,-0.6588350146372465,0.0176640316537137,991116951474.0,560644149281.0,430472802193.0,1.3023915713718852,417440647594.0,420088626631.0,0.993696618120238,9841751353.0,-37956417747.0,71686501863.0,0.0170275344709268,20260327,136338,11083547,25341721,wics_local_fallback
뉴프렉스,085670,00493510,2025,IT,WICS 기술하드웨어와장비,154135605019.0,175942140361.0,-0.1239415145073097,9232969756.0,14641487232.0,-0.3693967279621229,0.0599016025846972,8799101802.0,16094565582.0,-0.45328739957785336,0.0811661172004676,164466388543.0,56057829584.0,108408558959.0,0.5170978207099036,61606013060.0,46317837083.0,1.3300710253288406,14735235683.0,-6371431785.0,-3035482383.0,0.0955991685450199,20260327,93634,2658156,16871025,wics_local_fallback
다날,064260,00389970,2025,IT,WICS 소프트웨어와서비스,225377154221.0,260936633962.0,-0.136276302798397,2312158591.0,1393329346.0,0.6594487137142376,0.0102590637413619,-68364452157.0,2924897911.0,-24.37327805524218,-0.2222612684505697,741963126216.0,434377136837.0,307585989379.0,1.4122136632880604,550748359647.0,223050809576.0,2.469160998312108,14288578704.0,-14272292241.0,6989890066.0,0.0633985230374722,20260327,408576,365226,63542183,wics_local_fallback
다보링크,340360,01416642,2025,IT,WICS 기술하드웨어와장비,63202011258.0,,,-1900705989.0,,,-0.0300735048009949,-5010451268.0,,,-0.3304867009533621,40687717639.0,25526891943.0,15160825696.0,1.6837402167175473,29138192648.0,25131374026.0,1.159434920583916,-1842392194.0,-5869289153.0,14689183512.0,-0.0291508475336185,20260327,66776,2658156,39279939,wics_local_fallback
다산네트웍스,039560,00268251,2025,IT,WICS 기술하드웨어와장비,541777680410.0,337610735908.0,0.60474067553834,38479275179.0,-8280861429.0,-5.6467720186988775,0.0710241055886246,4191427824.0,-22209534699.0,-1.1887220007445145,0.0121957704543474,615660836728.0,271982031056.0,343678805672.0,0.7913843582067556,371215160948.0,252854739731.0,1.468096510047302,19425348249.0,-1710541688.0,-8410080200.0,0.0358548329903504,20260327,143535,2658156,28254834,wics_local_fallback
다산솔루에타,154040,00624518,2025,IT,WICS 전자와 전기제품,,,,,,,,,,,,,,,,,,,,,,,20260327,12510,1554136,11847062,wics_local_fallback
다원넥스뷰,323350,01344363,2025,IT,WICS 반도체와반도체장비,,,,,,,,,,,,,,,,,,,,,,,20260327,48882,11083547,4325816,wics_local_fallback
대덕,008060,00109189,2025,IT,WICS 기술하드웨어와장비,1384989854344.0,1267194760967.0,0.0929573708836282,11312935746.0,8416757822.0,0.3440966207237037,0.0081682444896741,6226179828.0,42964643518.0,-0.8550859656174838,0.0042950139392686,1838110447073.0,388480733168.0,1449629713905.0,0.2679861825690051,918191121298.0,324930527525.0,2.825807498888681,88791350645.0,-51281810456.0,-16799397705.0,0.0641097480725272,20260327,259761,2658156,17622878,wics_local_fallback
대덕전자,353200,01478712,2025,IT,WICS 기술하드웨어와장비,1065294559811.0,892135903752.0,0.1940944819402038,49061483387.0,11259489061.0,3.357345446245556,0.0460543827387086,47605327690.0,23762727122.0,1.0033612912183825,0.0530536653564983,1178006544303.0,280701384139.0,897305160164.0,0.3128271145656806,588417854745.0,248098651061.0,2.37170920611062,71551720318.0,-79507877861.0,4158125788.0,0.0671661369703177,20260327,2827538,2658156,33109339,wics_local_fallback
대보마그네틱,290670,01259418,2025,IT,WICS 기술하드웨어와장비,26147290618.0,28393852143.0,-0.0791214067638881,-10443217543.0,-9797081300.0,0.06595191192299282,-0.3993996049369187,-35500569163.0,-15756810425.0,1.2530301631778373,-1.974920224754833,47498260722.0,29522562910.0,17975697812.0,1.6423597692152836,30888834403.0,26724426100.0,1.155827791677068,1321237364.0,-2623459644.0,2408548377.0,0.0505305648414084,20260327,46085,2658156,3928830,wics_local_fallback
대신정보통신,020180,00110875,2025,IT,WICS 소프트웨어와서비스,,,,,,,,,,,,,,,,,,,,,,,20260327,33203,365226,30743132,wics_local_fallback
대아티아이,045390,00318316,2025,IT,WICS 소프트웨어와서비스,153189348670.0,149149155214.0,0.0270882758283351,7559496321.0,7908744652.0,-0.04415976825243441,0.04934740167402,20401449667.0,14678226177.0,0.38991247450376443,0.132436291522173,336415770831.0,182368496987.0,154047273844.0,1.1838476101283053,151208712757.0,141713003204.0,1.0670066213989595,-1509424151.0,-4261905398.0,7182684869.0,-0.0098533231200793,20260327,240991,365226,58492902,wics_local_fallback
대주전자재료,078600,00177816,2025,IT,WICS 기술하드웨어와장비,254613180231.0,219316249770.0,0.1609407898321095,20686125141.0,29353571296.0,-0.29527739802417535,0.0812453036493724,20899443380.0,36394010154.0,-0.4257449703518594,0.0809834978040974,660395440186.0,402325043788.0,258070396398.0,1.558974021830572,207999290548.0,325513797755.0,0.6389876311926782,10948730100.0,-34142781877.0,27726363312.0,0.0430014270669989,20260327,1390745,2658156,10681609,wics_local_fallback
대진첨단소재,393970,01549472,2025,IT,WICS 전자와 전기제품,,,,,5988654548.0,,,,-372824483.0,,,,,,,,,,,,,,20260327,36309,1554136,12852590,wics_local_fallback
대한광통신,010170,00113261,2025,IT,WICS 기술하드웨어와장비,139446734970.0,152717431829.0,-0.0868970666941243,-21410712591.0,-29704722792.0,-0.2792152028846309,-0.1535404367524719,-27972927775.0,-56038066436.0,-0.5008227522099225,-0.4196884636580779,219015700323.0,152364052262.0,66651648061.0,2.285975766459,99847210668.0,130492752784.0,0.765155217725183,-12219829801.0,-7693140771.0,21280400313.0,-0.0876308061542561,20260327,1070052,2658156,115059388,wics_local_fallback
더블유씨피,393890,01291317,2025,IT,WICS 전자와 전기제품,110812962474.0,322073352106.0,-0.6559387426826622,-127642966602.0,-70938111834.0,0.7993566970134928,-1.1518775759825826,-162065805577.0,-72205558117.0,1.2445059605299746,-0.1811848266271085,1945436490500.0,1050958687949.0,894477802551.0,1.1749410493493806,136812959013.0,376305947168.0,0.3635684209686978,-27463755027.0,-206859495203.0,199329742692.0,-0.2478388305289086,20260327,292188,1554136,21659612,wics_local_fallback
더존비즈온,012510,00172291,2025,IT,WICS 소프트웨어와서비스,446299245964.0,402332391243.0,0.1092799279351211,127727153412.0,88064046059.0,0.4503893373968649,0.2861917302506554,92289152067.0,78026871531.0,0.18278677917175765,0.1460763704440396,1129961431954.0,498174430494.0,631787001460.0,0.7885164293389482,260024197419.0,473498486574.0,0.5491552872753744,129596057115.0,-100028974261.0,-23726182463.0,0.2903792876348566,20260327,2502010,365226,20972425,wics_local_fallback
더즌,462860,01563667,2025,IT,WICS 소프트웨어와서비스,59971247338.0,,,13628015735.0,,,0.227242492693074,10739474851.0,,,0.1459229073010722,193145186670.0,119548278209.0,73596908461.0,1.6243654891067911,171050254056.0,118437506290.0,1.4442237042476656,62363551478.0,-14704268919.0,19882845732.0,1.0398908518029797,20260327,81083,365226,23708424,wics_local_fallback
덕산네오룩스,213420,01061558,2025,IT,WICS 디스플레이,344309797191.0,212252223722.0,0.6221728618587481,60742428308.0,52471548274.0,0.1576259955359136,0.1764179491944696,53957306202.0,45760807753.0,0.17911612253965625,0.1146906232022788,714152331754.0,243692718793.0,470459612961.0,0.5179886053538916,393052050983.0,108354912823.0,3.6274502073114,60554543363.0,-59098683389.0,54096711555.0,0.1758722634587374,20260327,671187,153256,12663901,wics_local_fallback
덕산테코피아,317330,01021666,2025,IT,WICS 반도체와반도체장비,112078954483.0,99694431512.0,0.1242248216191423,-43026410473.0,-30219465064.0,0.42379788596114903,-0.3838937530375177,-105550462258.0,-72579149118.0,0.4542807891891219,-0.9913109279609764,646705781509.0,540230144773.0,106475636736.0,5.073744204155064,162664774319.0,457145089089.0,0.3558274565371769,-21390341189.0,24667374851.0,16465704076.0,-0.1908506488811372,20260327,169087,11083547,10647823,wics_local_fallback
덕산하이메탈,077360,00471068,2025,IT,WICS 반도체와반도체장비,236404536110.0,235891931037.0,0.002173050475896,2813023041.0,18638671330.0,-0.8490759887765026,0.0118991923221434,-115704594175.0,31295304204.0,-4.697187073842575,-0.3415490226046831,658964267763.0,320200030370.0,338764237393.0,0.9452002160385552,178554026317.0,193777907902.0,0.9214364436595156,4837216218.0,19672315202.0,-27312843454.0,0.020461604915014,20260327,211636,11083547,19083540,wics_local_fallback
덕우전자,263600,00571298,2025,IT,WICS 기술하드웨어와장비,176946596890.0,160950428993.0,0.0993856804053358,1578114079.0,-991839128.0,-2.5910988329147666,0.0089185896012515,6494166800.0,-404636029.0,-17.049403252719248,0.0594545180859618,236036434496.0,126807279016.0,109229155480.0,1.1609288606027772,105964658610.0,94012207139.0,1.12713722860828,15441530753.0,-26639753889.0,4235763373.0,0.0872666161678109,20260327,36659,2658156,7009336,wics_local_fallback
데이타솔루션,263800,00877819,2025,IT,WICS 소프트웨어와서비스,,,,,,,,,,,,,,,,,,,,,,,20260327,24416,365226,5354375,wics_local_fallback
도우인시스,484120,01380578,2025,IT,WICS 디스플레이,139791218651.0,,,3384516329.0,,,0.0242112227195738,490390376.0,,,0.0029146310485596,228430085122.0,60178814951.0,168251270171.0,0.3576722772424722,102046409417.0,55787227238.0,1.8292074094603883,4078176759.0,-14515642049.0,43976483996.0,0.0291733400592314,20260327,60353,153256,2958503,wics_local_fallback
동아엘텍,088130,00489243,2025,IT,WICS 디스플레이,582437006389.0,178436625705.0,2.2641113005124454,113231146332.0,14730354381.0,6.686926152846098,0.1944092581513867,96296070288.0,-43319011846.0,-3.222951682977778,0.3980614411482798,502592778507.0,260680198353.0,241912580154.0,1.0775801663024414,344348601679.0,228872608785.0,1.504542651508275,93866495205.0,-26150450181.0,22180443184.0,0.1611616263653208,20260327,82716,153256,10840894,wics_local_fallback
동양이엔피,079960,00178790,2025,IT,WICS 전자와 전기제품,596475211237.0,548392783461.0,0.0876788120232794,53617577881.0,51618125791.0,0.038735464710511036,0.0898907060526542,49451743539.0,69500629427.0,-0.2884705657098883,0.1111078478874413,536293012645.0,91214249270.0,445078763375.0,0.2049395675011069,302056891717.0,71638929658.0,4.216379183203904,41378075732.0,6206352429.0,-2319767635.0,0.0693709896949247,20260327,134878,1554136,4716000,wics_local_fallback
동운아나텍,094170,00695969,2025,IT,WICS 반도체와반도체장비,,,,,,,,,,,,,,,,,,,,,,,20260327,538347,11083547,17564346,wics_local_fallback
동일기연,032960,00199076,2025,IT,WICS 기술하드웨어와장비,21551039836.0,24110354370.0,-0.1061500173213754,-61855477.0,191505571.0,-1.3229957054356398,-0.002870185265802,6539782517.0,775074054.0,7.437622809394159,0.1016264142228249,68619261553.0,4268053582.0,64351207971.0,0.066324373956172,52934215874.0,3556613181.0,14.883321064203187,3780235199.0,1745085190.0,-7888078039.0,0.1754084827352643,20260327,9171,2658156,562975,wics_local_fallback
동진쎄미켐,005290,00118804,2025,IT,WICS 반도체와반도체장비,1194144534567.0,1408144175958.0,-0.151972820002902,172448889381.0,208225729660.0,-0.17181757671070705,0.1444120744090081,94092225845.0,143484559745.0,-0.34423448758374975,0.0854156578478276,2006130721478.0,904550189105.0,1101580532373.0,0.8211385028350476,1130911258220.0,579367200075.0,1.9519766705357184,191257331406.0,-32797015301.0,-101073659320.0,0.1601626318001366,20260327,1554003,11083547,33419421,wics_local_fallback
