stock_code,company_name,corp_code,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,wics_index_code,wics_index_name,wics_large_code,wics_large_name,market,data_provider
047310,파워로직스,00269612,20260327,111414,2658156,23430883,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
368770,파이버프로,01513440,20260327,415934,2658156,19712535,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
170790,파이오링크,00492353,20260327,32041,2658156,3390587,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
049120,파인디앤씨,00350020,20260327,15135,153256,22793577,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
038950,파인디지털,00264732,20260327,16820,1554136,5207490,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
387570,파인메딕스,01455410,20260327,23291,667883,3375540,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
441270,파인엠텍,01686755,20260327,316959,2658156,30301970,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
106240,파인테크닉스,00755739,20260327,39928,153256,16465195,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
131760,파인텍,00820352,20260327,26571,153256,39957056,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
065690,파커스,00384762,20260327,11436,2658156,7165158,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
140860,파크시스템스,00244747,20260327,1162119,2658156,4548412,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
091700,파트론,00490151,20260327,277200,2658156,33000000,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
032800,판타지오,00231691,20260327,10967,945391,34927364,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
318010,팜스빌,00986898,20260327,8014,667883,2299508,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
036580,팜스코,00260408,20260327,46123,236528,14323897,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
027710,팜스토리,00192499,20260327,72811,236528,55708300,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
004720,팜젠사이언스,00135050,20260327,76218,1898063,19978596,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
225590,패션플랫폼,01101041,20260327,13285,456464,15182926,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
054300,팬스타엔터프라이즈,00339072,20260327,32199,308947,60185782,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
068050,팬엔터테인먼트,00397191,20260327,27333,945391,16893386,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
028670,팬오션,00122737,20260327,1178726,308947,240556280,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
222110,팬젠,00962922,20260327,43789,1898063,7961576,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
271830,팸텍,01146220,20260327,24836,2658156,15629807,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
010820,퍼스텍,00148522,20260327,188045,6776021,26336846,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
016800,퍼시스,00161709,20260327,108531,6776021,2875000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
263750,펄어비스,01152470,20260327,2191109,945391,37263755,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
251970,펌텍코리아,00761059,20260327,212486,1649949,4464000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
187660,페니트리움바이오,01409022,20260327,393816,1898063,34943739,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
0015S0,페스카로,,20260327,81138,1375712,5217874,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
001020,페이퍼코리아,00134723,20260327,14669,1649949,23137830,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
168360,펨트론,00957373,20260327,233362,2658156,11495673,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
087010,펩트론,00415868,20260327,6429293,1898063,21218788,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
090080,평화산업,00573579,20260327,21483,1375712,23607971,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
010770,평화홀딩스,00155124,20260327,23957,1375712,6142695,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
064800,포니링크,00392691,20260327,68190,215583,94577400,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
119500,포메탈,00188797,20260327,31116,6776021,7937645,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
389140,포바이포,01513699,20260327,91398,945391,9988814,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
105760,포스뱅크,00862312,20260327,37640,30375,6818849,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
022100,포스코DX,00155212,20260327,1532738,365226,50171460,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
058430,포스코스틸리온,00155258,20260327,118422,1649949,2580000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009520,포스코엠텍,00128111,20260327,353413,1649949,20404924,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
047050,포스코인터내셔널,00124504,20260327,3407624,6776021,45739924,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
003670,포스코퓨처엠,00155276,20260327,6878211,1649949,32910101,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
189690,포시에스,00939942,20260327,25638,365226,13387764,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
318020,포인트모바일,00962393,20260327,26084,2658156,7626788,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
256630,포인트엔지니어링,01179608,20260327,29173,153256,28998536,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
331380,포커스에이아이,01393721,20260327,43425,2658156,18798663,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
208710,포톤,01047707,20260327,15745,2658156,7908079,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
472850,폰드그룹,01806951,20260327,79184,456464,14968629,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
039980,폴라리스AI,00369213,20260327,62835,365226,38572751,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
041910,폴라리스AI파마,00463342,20260327,69405,1898063,9316108,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
234100,폴라리스세원,00617998,20260327,46641,1375712,44717736,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
041020,폴라리스오피스,00269852,20260327,175541,1375712,37791378,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
114630,폴라리스우노,00663669,20260327,26395,456464,53648004,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
290720,푸드나무,01259311,20260327,25667,236528,8429314,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
005670,푸드웰,00165103,20260327,25757,236528,4300000,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
094940,푸른기술,00537832,20260327,58169,2658156,6103811,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
007330,푸른저축은행,00124805,20260327,27511,1158369,2413248,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
017810,풀무원,00155355,20260327,166190,236528,13723395,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
093380,풍강,00155373,20260327,16471,1375712,6322760,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
023900,풍국주정,00155452,20260327,38748,1649949,4032000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
103140,풍산,00684714,20260327,1593292,1649949,17375052,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
005810,풍산홀딩스,00155531,20260327,249729,1649949,7064473,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
371950,풍원정밀,00417167,20260327,95659,153256,6798764,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
370090,퓨런티어,01357446,20260327,75810,2658156,5904212,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
445180,퓨릿,01027828,20260327,71851,11083547,8594594,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
220100,퓨쳐켐,01053540,20260327,370434,1898063,18614758,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
035200,프럼파스트,00356389,20260327,20496,6776021,5741048,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
334970,프레스티지바이오로직스,01258428,20260327,76664,1898063,31101054,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
321260,프로이천,01359736,20260327,18875,153256,11558754,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
053610,프로텍,00325112,20260327,320067,11083547,5830000,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
468530,프로티나,01688568,20260327,639347,1898063,8314004,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
303360,프로티아,01267958,20260327,36630,667883,7727829,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
377220,프롬바이오,01217865,20260327,22028,667883,17552200,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
335810,프리시젼바이오,01137295,20260327,31728,1898063,15364654,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
053160,프리엠스,00352064,20260327,25133,6776021,3360000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
405000,플라즈맵,01575839,20260327,10954,667883,1458608,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
367000,플래티어,01454341,20260327,18343,365226,4697395,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
075130,플랜티넷,00490179,20260327,25806,365226,11469400,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
009810,플레이그램,00103130,20260327,24241,215583,22783125,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
237820,플레이디,00862853,20260327,15328,945391,3206785,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
023770,플레이위드,00138367,20260327,19260,945391,6173081,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
019570,플루토스,00110750,20260327,17647,1158369,45365728,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
300080,플리토,01237434,20260327,124129,945391,10728543,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
033790,피노,00276083,20260327,271299,1554136,37420526,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
032580,피델릭스,00189538,20260327,25467,11083547,22861124,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
051380,피씨디렉트,00297934,20260327,26715,2658156,12425458,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
452450,피아이이,01429220,20260327,91624,365226,17653965,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
237750,피앤씨테크,00525864,20260327,20697,6776021,4352722,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
460940,피앤에스로보틱스,01419205,20260327,69726,667883,8748616,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
319660,피에스케이,01365825,20260327,1593372,11083547,19407698,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
031980,피에스케이홀딩스,00208444,20260327,709424,11083547,7115590,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
002230,피에스텍,00155638,20260327,61792,1554136,6745837,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
043370,피에이치에이,00155151,20260327,99112,1375712,7980000,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
239890,피엔에이치테크,01112889,20260327,30425,153256,6060810,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
347740,피엔케이피부임상연구센타,01290381,20260327,25285,1898063,12304336,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
137400,피엔티,00612294,20260327,960896,1554136,18952582,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
257370,피엔티엠에스,01144569,20260327,25773,1554136,7502916,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
147760,피엠티,00654175,20260327,24020,11083547,6491919,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
128660,피제이메탈,00829380,20260327,27681,1649949,8929212,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
006140,피제이전자,00155735,20260327,28667,667883,4350000,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
376180,피코그램,00604028,20260327,20825,456464,7424415,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
304840,피플바이오,01118281,20260327,13218,667883,18256347,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
087600,픽셀플러스,00495086,20260327,23817,11083547,3756616,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
291810,핀텔,01524507,20260327,12653,365226,6025417,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
378340,필에너지,01488320,20260327,174279,1554136,12019213,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
161580,필옵틱스,00938721,20260327,674818,2658156,17084005,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
347770,핌스,01405390,20260327,24260,153256,13257084,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
163730,핑거,01142075,20260327,62835,365226,6302400,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
417180,핑거스토리,01584934,20260327,16031,945391,10178201,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
469880,하나30호스팩,01791321,20260327,13794,1158369,6647550,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
469900,하나31호스팩,01791561,20260327,10351,1158369,4988450,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
475240,하나32호스팩,01807738,20260327,6362,1158369,3008000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
475250,하나33호스팩,01807729,20260327,7417,1158369,3515000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
484130,하나34호스팩,01847550,20260327,8313,1158369,3977600,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0041L0,하나35호스팩,,20260327,11002,1158369,5487300,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0101C0,하나36호스팩,,20260327,13967,1158369,6966000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
086790,하나금융지주,00547583,20260327,26425366,546922,239360200,G4010,WICS 은행,G40,금융,KOSPI,wics_local_fallback
299030,하나기술,00601191,20260327,154965,2658156,5676386,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
067310,하나마이크론,00445054,20260327,1487579,11083547,47832138,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
166090,하나머티리얼즈,00660750,20260327,652030,11083547,10284390,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
293480,하나제약,00248974,20260327,57225,1898063,6042801,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
039130,하나투어,00269940,20260327,436599,64614,10533153,G2530,"WICS 호텔,레스토랑,레저등",G25,경기관련소비재,KOSPI,wics_local_fallback
136480,하림,00857727,20260327,140218,236528,43545977,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
003380,하림지주,00148364,20260327,615415,236528,41442079,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
450330,하스,01663569,20260327,20295,667883,3029131,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
101670,하이드로리튬,00527491,20260327,96930,1554136,49963924,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
365590,하이딥,01505186,20260327,33966,11083547,16097443,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
149980,하이로닉,00977641,20260327,34521,667883,6782196,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
013030,하이록코리아,00165060,20260327,261606,6776021,7060886,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
352820,하이브,01204056,20260327,6478696,945391,21103244,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
126700,하이비젼시스템,00825959,20260327,176921,2658156,10310057,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
071090,하이스틸,00435312,20260327,32693,1649949,9489991,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
160190,하이젠알앤엠,00650771,20260327,175135,6776021,4633200,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
221840,하이즈항공,00688358,20260327,27366,6776021,10098302,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
106190,하이텍팜,00409964,20260327,146206,1898063,5848245,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
000080,하이트진로,00150244,20260327,516268,236528,30858788,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
000140,하이트진로홀딩스,00148993,20260327,54726,236528,6033758,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
065650,하이퍼코퍼레이션,00391197,20260327,26591,2658156,13791944,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
066130,하츠,00221728,20260327,26907,456464,6272000,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
004590,한국가구,00156442,20260327,32142,2249,6600000,G3010,WICS 식품과기본식료품소매,G30,필수소비재,KOSPI,wics_local_fallback
036460,한국가스공사,00261285,20260327,1405188,224096,39694590,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
039340,한국경제TV,00263371,20260327,29309,945391,5850000,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
005430,한국공항,00156691,20260327,66427,308947,1171551,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
071050,한국금융지주,00432102,20260327,9072191,535642,41237234,G4020,WICS 증권,G40,금융,KOSPI,wics_local_fallback
034950,한국기업평가,00156956,20260327,104745,30375,1044318,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
010040,한국내화,00160205,20260327,18874,1649949,9856094,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
025540,한국단자,00157070,20260327,493551,1375712,6271300,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
222980,한국맥널티,00579139,20260327,12262,236528,4743537,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
010100,한국무브넥스,00160418,20260327,81153,1375712,17661243,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
256840,한국비엔씨,01179617,20260327,203502,667883,51980113,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
219750,한국비티비,01031229,20260327,12021,667883,12431108,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
004090,한국석유,00157991,20260327,99815,1649949,5966236,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
025550,한국선재,00158015,20260327,39863,1649949,12246721,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002200,한국수출포장,00158112,20260327,52200,1649949,18000000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002960,한국쉘석유,00158149,20260327,287040,1649949,598000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
017890,한국알콜,00158565,20260327,135810,1649949,12125898,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
000240,한국앤컴퍼니,00160047,20260327,1353492,1375712,50315677,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
123890,한국자산신탁,00404701,20260327,152918,20068,53844527,G4050,WICS 부동산,G40,금융,KOSPI,wics_local_fallback
015760,한국전력,00159193,20260327,12963823,224096,295303475,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
041460,한국전자인증,00361169,20260327,62962,365226,15960000,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
006200,한국전자홀딩스,00159254,20260327,26257,11083547,25741724,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
101680,한국정밀기계,00257732,20260327,10941,6776021,3949880,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
039740,한국정보공학,00261957,20260327,18484,215583,4089382,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
053300,한국정보인증,00306454,20260327,109618,365226,18674198,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
025770,한국정보통신,00159342,20260327,31674,365226,4118869,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
458610,한국제12호스팩,01761296,20260225,8419,142784,4018500,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
464440,한국제13호스팩,01775952,20260327,8377,1158369,4017600,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
479880,한국제15호스팩,01818682,20260327,13586,1158369,6595200,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
027970,한국제지,00133706,20260327,22793,1649949,28526735,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
023350,한국종합기술,00159500,20260327,21056,6776021,4489500,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
025890,한국주강,00159564,20260327,8455,1649949,4749888,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
000970,한국주철관,00159573,20260327,70796,1649949,10488230,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
104700,한국철강,00687711,20260327,70268,1649949,7654500,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
062970,한국첨단소재,00403766,20260327,148487,2658156,48525321,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
017960,한국카본,00159795,20260327,1282398,6776021,31664155,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
023760,한국캐피탈,00149594,20260327,54935,1158369,56809723,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
054040,한국컴퓨터,00303396,20260327,33235,153256,6428516,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
161890,한국콜마,00939331,20260327,1325189,456464,16523553,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
021650,한국큐빅,00160010,20260327,19866,1375712,8829304,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
161390,한국타이어앤테크놀로지,00937324,20260327,3951615,1375712,68131287,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
034830,한국토지신탁,00233653,20260327,215878,20068,126244615,G4050,WICS 부동산,G40,금융,KOSPI,wics_local_fallback
007280,한국특강,00124090,20260327,40311,1649949,27974123,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
032300,한국파마,00187770,20260327,46096,1898063,3926412,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
037230,한국팩키지,00198192,20260327,21903,1649949,8344091,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
448900,한국피아이엠,00765897,20260327,312412,1375712,2581916,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
047810,한국항공우주,00309503,20260327,13088957,6776021,70182077,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
123690,한국화장품,00823429,20260327,62681,456464,7551960,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
003350,한국화장품제조,00160621,20260327,68646,456464,1495560,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
030520,한글과컴퓨터,00204262,20260327,311520,365226,15233238,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
052600,한네트,00244783,20260327,23437,365226,6360035,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
011500,한농화성,00160861,20260327,164189,1649949,7818521,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002390,한독,00161046,20260327,75459,1898063,7019401,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
256150,한독크린텍,01069736,20260327,22264,456464,4281450,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
092460,한라IMS,00528515,20260327,109444,6776021,7186065,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
125490,한라캐스트,00683061,20260327,287993,1375712,18616199,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
053690,한미글로벌,00413523,20260327,208774,6776021,7999011,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
042700,한미반도체,00161383,20260327,11553745,11083547,41937368,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
008930,한미사이언스,00161426,20260327,761608,1898063,19833549,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
128940,한미약품,00828497,20260327,3375952,1898063,6149275,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
452190,한빛레이저,00607496,20260327,56448,1554136,13634717,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
047080,한빛소프트,00348292,20260327,21185,945391,16134535,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
009240,한샘,00161693,20260327,353362,6776021,8236874,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
452280,한선엔지니어링,00958451,20260327,81262,6776021,5966390,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
020000,한섬,00188089,20260327,320860,456464,12340760,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
003680,한성기업,00161860,20260327,16338,236528,3228947,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
066980,한성크린텍,00389998,20260327,43144,6776021,30641723,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
